"Project.ID","Deployment.Location.ID","Species","Date_Time.Captured","Age","Sex","Number.of.Animals","Minimum.Group.Size","Behaviour","Blank"
"Algar","Algar29","Odocoileus virginianus",2019-05-21 22:16:54,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-21 22:16:56,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-21 22:17:10,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-21 22:18:07,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-21 22:18:08,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-21 22:18:09,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-21 22:18:17,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-21 22:18:27,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-21 22:18:29,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-21 22:18:30,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 21:14:36,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 21:14:38,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 21:14:40,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 21:14:42,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 21:14:46,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 21:14:48,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 21:14:49,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 21:14:50,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 21:14:51,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 21:14:52,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 21:14:54,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 21:14:55,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 21:14:57,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 21:14:58,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 21:15:00,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 21:15:02,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 21:15:05,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 21:15:07,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 21:15:10,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 21:15:16,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 21:15:23,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 22:30:10,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 22:30:11,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 22:30:13,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 22:30:15,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 22:30:19,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 22:30:23,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 22:30:32,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 22:30:34,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 22:30:38,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 22:30:39,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 22:30:49,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 22:30:54,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 22:31:00,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 22:31:01,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 22:31:03,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 22:31:04,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 22:31:06,"Adult","Male",1,1,"Foraging",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-22 22:31:07,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-25 00:54:02,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-25 00:54:03,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-25 00:54:05,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-05-25 00:54:07,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Grus canadensis",2019-05-26 03:49:30,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar29","Grus canadensis",2019-05-26 04:00:52,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar29","Grus canadensis",2019-05-26 04:00:54,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar29","Grus canadensis",2019-05-28 04:20:45,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:56:07,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:56:09,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:56:12,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:56:14,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:56:17,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:56:19,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:56:24,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:56:26,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:56:28,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:56:30,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:56:31,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:56:33,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:56:34,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:57:15,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:57:21,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:57:33,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:57:36,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:57:40,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:57:42,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:58:01,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:58:18,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:58:22,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:58:25,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:58:36,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:58:38,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:58:57,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:59:06,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:59:10,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:59:12,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:59:31,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:59:34,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:59:38,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:59:41,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:59:43,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:59:47,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:59:52,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:59:54,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 19:59:59,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:00:01,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:00:03,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:00:05,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:00:13,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:00:15,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:00:17,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:00:21,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:00:32,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:00:36,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:00:40,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:00:50,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:01:07,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:01:10,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:01:12,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:01:16,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:01:17,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:01:18,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:01:20,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:01:28,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:01:30,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:01:32,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:01:34,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:01:35,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:01:40,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:01:43,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:01:45,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:01:48,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:01:49,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:01:51,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:01:53,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:01:55,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:02:09,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:02:11,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:02:13,"Adult","Male",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:02:19,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:02:20,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:02:23,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:02:25,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:02:26,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:02:28,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:02:29,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Alces alces",2019-05-28 20:02:31,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Grus canadensis",2019-05-29 15:49:20,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar29","Grus canadensis",2019-05-29 15:49:21,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar29","Ursus americanus",2019-06-03 09:25:14,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Ursus americanus",2019-06-03 09:25:17,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Ursus americanus",2019-06-03 09:26:18,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Ursus americanus",2019-06-03 09:26:41,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Ursus americanus",2019-06-03 15:40:25,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Ursus americanus",2019-06-03 15:40:26,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Ursus americanus",2019-06-03 15:40:28,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:56:40,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:56:44,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:56:47,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:56:57,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:56:59,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:57:03,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:57:06,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:57:26,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:57:33,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:57:36,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:57:43,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:57:47,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:57:52,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:57:53,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:57:59,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:58:09,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:58:14,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:58:16,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:58:20,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:58:21,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:58:23,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:58:25,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:58:27,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:58:31,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:58:31,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:58:35,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:58:36,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:58:38,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:58:39,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:58:41,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:58:43,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:58:46,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:58:48,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:58:49,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:58:50,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:58:53,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:58:55,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:58:56,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:58:59,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:59:01,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-09 01:59:02,"Adult","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Alces alces",2019-06-13 05:05:31,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Alces alces",2019-06-13 05:05:33,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Alces alces",2019-06-13 05:05:35,"Adult","Male",1,1,"Travelling",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-06-28 02:27:32,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-06-28 02:27:33,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-06-28 02:27:35,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-06-28 02:27:37,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-06-28 02:27:41,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-06-28 02:27:42,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar29","Grus canadensis",2019-07-02 13:59:57,"Adult","",2,2,"Travelling",FALSE
"Algar","Algar29","Grus canadensis",2019-07-29 15:38:53,"Adult + Juvenile","",2,3,"Travelling",FALSE
"Algar","Algar29","Grus canadensis",2019-07-29 15:39:34,"Adult","",1,3,"Travelling",FALSE
"Algar","Algar29","Grus canadensis",2019-08-02 13:44:04,"Adult + Juvenile","",2,2,"Travelling",FALSE
"Algar","Algar29","Ursus americanus",2019-08-09 07:59:57,"Unidentified","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Ursus americanus",2019-08-09 08:00:00,"Unidentified","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Ursus americanus",2019-08-09 08:00:02,"Unidentified","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Ursus americanus",2019-08-09 08:00:14,"Unidentified","",1,1,"Inspecting camera",FALSE
"Algar","Algar29","Grus canadensis",2019-08-09 15:00:48,"Juvenile","",1,3,"Travelling",FALSE
"Algar","Algar29","Grus canadensis",2019-08-09 15:00:53,"Adult + Juvenile","",2,3,"Travelling",FALSE
"Algar","Algar29","Grus canadensis",2019-08-09 15:00:57,"Adult + Juvenile","",2,3,"Travelling",FALSE
"Algar","Algar29","Grus canadensis",2019-08-09 15:02:24,"Adult","",1,1,"Travelling",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-08-23 08:52:09,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-08-23 08:52:11,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-08-23 08:52:13,"Adult","Female",1,1,"Travelling",FALSE
"Algar","Algar29","Odocoileus virginianus",2019-08-24 11:27:17,"Adult","",1,1,"Travelling",FALSE
